cod_distr	nome_distr	ano	sexo	Idade	populacao
80002	Alto de Pinheiros	2020	Homens	30 a 34	1373
80002	Alto de Pinheiros	2020	Homens	35 a 39	1357
80002	Alto de Pinheiros	2020	Homens	40 a 44	1516
80002	Alto de Pinheiros	2020	Homens	45 a 49	1273
80002	Alto de Pinheiros	2020	Homens	50 a 54	1229
80002	Alto de Pinheiros	2020	Homens	55 a 59	1391
80002	Alto de Pinheiros	2020	Homens	60 a 64	1236
80002	Alto de Pinheiros	2020	Homens	65 a 69	1128
80002	Alto de Pinheiros	2020	Homens	70 a 74	882
80002	Alto de Pinheiros	2020	Homens	75 e +	1496
80002	Alto de Pinheiros	2020	Mulheres	00 a 04	761
80002	Alto de Pinheiros	2020	Mulheres	05 a 09	838
80002	Alto de Pinheiros	2020	Mulheres	10 a 14	840
80002	Alto de Pinheiros	2020	Mulheres	15 a 19	860
80002	Alto de Pinheiros	2020	Mulheres	20 a 24	996
80002	Alto de Pinheiros	2020	Mulheres	25 a 29	1172
80002	Alto de Pinheiros	2020	Mulheres	30 a 34	1509
80002	Alto de Pinheiros	2020	Mulheres	35 a 39	1637
80002	Alto de Pinheiros	2020	Mulheres	40 a 44	1823
80002	Alto de Pinheiros	2020	Mulheres	45 a 49	1603
80002	Alto de Pinheiros	2020	Mulheres	50 a 54	1601
80002	Alto de Pinheiros	2020	Mulheres	55 a 59	1829
80002	Alto de Pinheiros	2020	Mulheres	60 a 64	1673
80002	Alto de Pinheiros	2020	Mulheres	65 a 69	1520
80002	Alto de Pinheiros	2020	Mulheres	70 a 74	1325
80002	Alto de Pinheiros	2020	Mulheres	75 e +	2404
80002	Alto de Pinheiros	2025	Homens	00 a 04	687
80002	Alto de Pinheiros	2025	Homens	05 a 09	778
80002	Alto de Pinheiros	2025	Homens	10 a 14	863
80002	Alto de Pinheiros	2025	Homens	15 a 19	831
80002	Alto de Pinheiros	2025	Homens	20 a 24	911
80002	Alto de Pinheiros	2025	Homens	25 a 29	1084
80002	Alto de Pinheiros	2025	Homens	30 a 34	1214
80002	Alto de Pinheiros	2025	Homens	35 a 39	1337
80002	Alto de Pinheiros	2025	Homens	40 a 44	1319
80002	Alto de Pinheiros	2025	Homens	45 a 49	1474
80002	Alto de Pinheiros	2025	Homens	50 a 54	1230
80002	Alto de Pinheiros	2025	Homens	55 a 59	1183
80002	Alto de Pinheiros	2025	Homens	60 a 64	1326
80002	Alto de Pinheiros	2025	Homens	65 a 69	1152
80002	Alto de Pinheiros	2025	Homens	70 a 74	1026
80002	Alto de Pinheiros	2025	Homens	75 e +	1659
80002	Alto de Pinheiros	2025	Mulheres	00 a 04	655
80002	Alto de Pinheiros	2025	Mulheres	05 a 09	743
80002	Alto de Pinheiros	2025	Mulheres	10 a 14	822
80002	Alto de Pinheiros	2025	Mulheres	15 a 19	842
80002	Alto de Pinheiros	2025	Mulheres	20 a 24	891
80002	Alto de Pinheiros	2025	Mulheres	25 a 29	1012
80002	Alto de Pinheiros	2025	Mulheres	30 a 34	1151
80002	Alto de Pinheiros	2025	Mulheres	35 a 39	1473
80002	Alto de Pinheiros	2025	Mulheres	40 a 44	1593
80002	Alto de Pinheiros	2025	Mulheres	45 a 49	1776
80002	Alto de Pinheiros	2025	Mulheres	50 a 54	1558
80002	Alto de Pinheiros	2025	Mulheres	55 a 59	1552
80002	Alto de Pinheiros	2025	Mulheres	60 a 64	1769
80002	Alto de Pinheiros	2025	Mulheres	65 a 69	1600
80002	Alto de Pinheiros	2025	Mulheres	70 a 74	1433
80002	Alto de Pinheiros	2025	Mulheres	75 e +	2751
