cod_distr	nome_distr	ano	sexo	Idade	populacao
80006	Barra Funda	2005	Mulheres	70 a 74	290
80006	Barra Funda	2005	Mulheres	75 e +	680
80006	Barra Funda	2010	Homens	00 a 04	344
80006	Barra Funda	2010	Homens	05 a 09	328
80006	Barra Funda	2010	Homens	10 a 14	328
80006	Barra Funda	2010	Homens	15 a 19	398
80006	Barra Funda	2010	Homens	20 a 24	533
80006	Barra Funda	2010	Homens	25 a 29	681
80006	Barra Funda	2010	Homens	30 a 34	655
80006	Barra Funda	2010	Homens	35 a 39	586
80006	Barra Funda	2010	Homens	40 a 44	449
80006	Barra Funda	2010	Homens	45 a 49	408
80006	Barra Funda	2010	Homens	50 a 54	421
80006	Barra Funda	2010	Homens	55 a 59	350
80006	Barra Funda	2010	Homens	60 a 64	285
80006	Barra Funda	2010	Homens	65 a 69	199
80006	Barra Funda	2010	Homens	70 a 74	161
80006	Barra Funda	2010	Homens	75 e +	285
80006	Barra Funda	2010	Mulheres	00 a 04	382
80006	Barra Funda	2010	Mulheres	05 a 09	357
80006	Barra Funda	2010	Mulheres	10 a 14	334
80006	Barra Funda	2010	Mulheres	15 a 19	349
80006	Barra Funda	2010	Mulheres	20 a 24	627
80006	Barra Funda	2010	Mulheres	25 a 29	773
80006	Barra Funda	2010	Mulheres	30 a 34	766
80006	Barra Funda	2010	Mulheres	35 a 39	643
80006	Barra Funda	2010	Mulheres	40 a 44	489
80006	Barra Funda	2010	Mulheres	45 a 49	536
80006	Barra Funda	2010	Mulheres	50 a 54	508
80006	Barra Funda	2010	Mulheres	55 a 59	444
80006	Barra Funda	2010	Mulheres	60 a 64	431
80006	Barra Funda	2010	Mulheres	65 a 69	296
80006	Barra Funda	2010	Mulheres	70 a 74	264
80006	Barra Funda	2010	Mulheres	75 e +	761
80006	Barra Funda	2015	Homens	00 a 04	528
80006	Barra Funda	2015	Homens	05 a 09	351
80006	Barra Funda	2015	Homens	10 a 14	339
80006	Barra Funda	2015	Homens	15 a 19	353
80006	Barra Funda	2015	Homens	20 a 24	444
80006	Barra Funda	2015	Homens	25 a 29	572
80006	Barra Funda	2015	Homens	30 a 34	698
80006	Barra Funda	2015	Homens	35 a 39	667
80006	Barra Funda	2015	Homens	40 a 44	591
80006	Barra Funda	2015	Homens	45 a 49	451
80006	Barra Funda	2015	Homens	50 a 54	406
80006	Barra Funda	2015	Homens	55 a 59	411
80006	Barra Funda	2015	Homens	60 a 64	333
80006	Barra Funda	2015	Homens	65 a 69	262
80006	Barra Funda	2015	Homens	70 a 74	175
80006	Barra Funda	2015	Homens	75 e +	284
80006	Barra Funda	2015	Mulheres	00 a 04	505
80006	Barra Funda	2015	Mulheres	05 a 09	390
80006	Barra Funda	2015	Mulheres	10 a 14	370
80006	Barra Funda	2015	Mulheres	15 a 19	361
80006	Barra Funda	2015	Mulheres	20 a 24	397
80006	Barra Funda	2015	Mulheres	25 a 29	675
80006	Barra Funda	2015	Mulheres	30 a 34	805
80006	Barra Funda	2015	Mulheres	35 a 39	786
80006	Barra Funda	2015	Mulheres	40 a 44	658
80006	Barra Funda	2015	Mulheres	45 a 49	498
80006	Barra Funda	2015	Mulheres	50 a 54	541
80006	Barra Funda	2015	Mulheres	55 a 59	508
80006	Barra Funda	2015	Mulheres	60 a 64	439
80006	Barra Funda	2015	Mulheres	65 a 69	418
80006	Barra Funda	2015	Mulheres	70 a 74	279
80006	Barra Funda	2015	Mulheres	75 e +	705
80006	Barra Funda	2020	Homens	00 a 04	484
80006	Barra Funda	2020	Homens	05 a 09	539
80006	Barra Funda	2020	Homens	10 a 14	365
80006	Barra Funda	2020	Homens	15 a 19	371
80006	Barra Funda	2020	Homens	20 a 24	406
80006	Barra Funda	2020	Homens	25 a 29	493
80006	Barra Funda	2020	Homens	30 a 34	603
80006	Barra Funda	2020	Homens	35 a 39	724
80006	Barra Funda	2020	Homens	40 a 44	681
80006	Barra Funda	2020	Homens	45 a 49	598
80006	Barra Funda	2020	Homens	50 a 54	452
80006	Barra Funda	2020	Homens	55 a 59	398
80006	Barra Funda	2020	Homens	60 a 64	394
80006	Barra Funda	2020	Homens	65 a 69	309
80006	Barra Funda	2020	Homens	70 a 74	232
80006	Barra Funda	2020	Homens	75 e +	297
80006	Barra Funda	2020	Mulheres	00 a 04	464
80006	Barra Funda	2020	Mulheres	05 a 09	516
80006	Barra Funda	2020	Mulheres	10 a 14	408
80006	Barra Funda	2020	Mulheres	15 a 19	407
80006	Barra Funda	2020	Mulheres	20 a 24	417
80006	Barra Funda	2020	Mulheres	25 a 29	449
80006	Barra Funda	2020	Mulheres	30 a 34	714
80006	Barra Funda	2020	Mulheres	35 a 39	836
80006	Barra Funda	2020	Mulheres	40 a 44	810
80006	Barra Funda	2020	Mulheres	45 a 49	672
80006	Barra Funda	2020	Mulheres	50 a 54	507
80006	Barra Funda	2020	Mulheres	55 a 59	543
80006	Barra Funda	2020	Mulheres	60 a 64	504
80006	Barra Funda	2020	Mulheres	65 a 69	430
80006	Barra Funda	2020	Mulheres	70 a 74	398
80006	Barra Funda	2020	Mulheres	75 e +	694
80006	Barra Funda	2025	Homens	00 a 04	447
80006	Barra Funda	2025	Homens	05 a 09	502
80006	Barra Funda	2025	Homens	10 a 14	569
80006	Barra Funda	2025	Homens	15 a 19	414
80006	Barra Funda	2025	Homens	20 a 24	444
80006	Barra Funda	2025	Homens	25 a 29	470
80006	Barra Funda	2025	Homens	30 a 34	534
80006	Barra Funda	2025	Homens	35 a 39	635
80006	Barra Funda	2025	Homens	40 a 44	750
80006	Barra Funda	2025	Homens	45 a 49	700
80006	Barra Funda	2025	Homens	50 a 54	609
80006	Barra Funda	2025	Homens	55 a 59	455
80006	Barra Funda	2025	Homens	60 a 64	390
80006	Barra Funda	2025	Homens	65 a 69	372
80006	Barra Funda	2025	Homens	70 a 74	281
80006	Barra Funda	2025	Homens	75 e +	362
80006	Barra Funda	2025	Mulheres	00 a 04	428
80006	Barra Funda	2025	Mulheres	05 a 09	482
80006	Barra Funda	2025	Mulheres	10 a 14	548
80006	Barra Funda	2025	Mulheres	15 a 19	463
80006	Barra Funda	2025	Mulheres	20 a 24	488
80006	Barra Funda	2025	Mulheres	25 a 29	485
80006	Barra Funda	2025	Mulheres	30 a 34	494
80006	Barra Funda	2025	Mulheres	35 a 39	753
80006	Barra Funda	2025	Mulheres	40 a 44	879
80006	Barra Funda	2025	Mulheres	45 a 49	840
80006	Barra Funda	2025	Mulheres	50 a 54	692
80006	Barra Funda	2025	Mulheres	55 a 59	522
80006	Barra Funda	2025	Mulheres	60 a 64	549
80006	Barra Funda	2025	Mulheres	65 a 69	499
80006	Barra Funda	2025	Mulheres	70 a 74	416
80006	Barra Funda	2025	Mulheres	75 e +	813
