cod_distr	nome_distr	ano	sexo	Idade	populacao
80004	Aricanduva	2020	Mulheres	10 a 14	2238
80004	Aricanduva	2020	Mulheres	15 a 19	2528
80004	Aricanduva	2020	Mulheres	20 a 24	3126
80004	Aricanduva	2020	Mulheres	25 a 29	3017
80004	Aricanduva	2020	Mulheres	30 a 34	3437
80004	Aricanduva	2020	Mulheres	35 a 39	3675
80004	Aricanduva	2020	Mulheres	40 a 44	3404
80004	Aricanduva	2020	Mulheres	45 a 49	3186
80004	Aricanduva	2020	Mulheres	50 a 54	3047
80004	Aricanduva	2020	Mulheres	55 a 59	2914
80004	Aricanduva	2020	Mulheres	60 a 64	2697
80004	Aricanduva	2020	Mulheres	65 a 69	2261
80004	Aricanduva	2020	Mulheres	70 a 74	1896
80004	Aricanduva	2020	Mulheres	75 e +	2865
80004	Aricanduva	2025	Homens	00 a 04	2280
80004	Aricanduva	2025	Homens	05 a 09	2413
80004	Aricanduva	2025	Homens	10 a 14	2564
80004	Aricanduva	2025	Homens	15 a 19	2310
80004	Aricanduva	2025	Homens	20 a 24	2664
80004	Aricanduva	2025	Homens	25 a 29	3193
80004	Aricanduva	2025	Homens	30 a 34	2974
80004	Aricanduva	2025	Homens	35 a 39	3268
80004	Aricanduva	2025	Homens	40 a 44	3280
80004	Aricanduva	2025	Homens	45 a 49	2902
80004	Aricanduva	2025	Homens	50 a 54	2676
80004	Aricanduva	2025	Homens	55 a 59	2568
80004	Aricanduva	2025	Homens	60 a 64	2186
80004	Aricanduva	2025	Homens	65 a 69	1924
80004	Aricanduva	2025	Homens	70 a 74	1388
80004	Aricanduva	2025	Homens	75 e +	1813
80004	Aricanduva	2025	Mulheres	00 a 04	2182
80004	Aricanduva	2025	Mulheres	05 a 09	2313
80004	Aricanduva	2025	Mulheres	10 a 14	2458
80004	Aricanduva	2025	Mulheres	15 a 19	2232
80004	Aricanduva	2025	Mulheres	20 a 24	2600
80004	Aricanduva	2025	Mulheres	25 a 29	3156
80004	Aricanduva	2025	Mulheres	30 a 34	2949
80004	Aricanduva	2025	Mulheres	35 a 39	3333
80004	Aricanduva	2025	Mulheres	40 a 44	3565
80004	Aricanduva	2025	Mulheres	45 a 49	3289
80004	Aricanduva	2025	Mulheres	50 a 54	3070
80004	Aricanduva	2025	Mulheres	55 a 59	2924
80004	Aricanduva	2025	Mulheres	60 a 64	2779
80004	Aricanduva	2025	Mulheres	65 a 69	2534
80004	Aricanduva	2025	Mulheres	70 a 74	2076
80004	Aricanduva	2025	Mulheres	75 e +	3390
