cod_distr	nome_distr	ano	sexo	Idade	populacao
80001	Água Rasa	2020	Homens	65 a 69	1834
80001	Água Rasa	2020	Homens	70 a 74	1326
80001	Água Rasa	2020	Homens	75 e +	1902
80001	Água Rasa	2020	Mulheres	00 a 04	2125
80001	Água Rasa	2020	Mulheres	05 a 09	2335
80001	Água Rasa	2020	Mulheres	10 a 14	1849
80001	Água Rasa	2020	Mulheres	15 a 19	2026
80001	Água Rasa	2020	Mulheres	20 a 24	2317
80001	Água Rasa	2020	Mulheres	25 a 29	2651
80001	Água Rasa	2020	Mulheres	30 a 34	3098
80001	Água Rasa	2020	Mulheres	35 a 39	3338
80001	Água Rasa	2020	Mulheres	40 a 44	3583
80001	Água Rasa	2020	Mulheres	45 a 49	3055
80001	Água Rasa	2020	Mulheres	50 a 54	3055
80001	Água Rasa	2020	Mulheres	55 a 59	3219
80001	Água Rasa	2020	Mulheres	60 a 64	3033
80001	Água Rasa	2020	Mulheres	65 a 69	2586
80001	Água Rasa	2020	Mulheres	70 a 74	2158
80001	Água Rasa	2020	Mulheres	75 e +	3852
80001	Água Rasa	2025	Homens	00 a 04	1957
80001	Água Rasa	2025	Homens	05 a 09	2166
80001	Água Rasa	2025	Homens	10 a 14	2392
80001	Água Rasa	2025	Homens	15 a 19	1908
80001	Água Rasa	2025	Homens	20 a 24	2064
80001	Água Rasa	2025	Homens	25 a 29	2515
80001	Água Rasa	2025	Homens	30 a 34	2526
80001	Água Rasa	2025	Homens	35 a 39	2985
80001	Água Rasa	2025	Homens	40 a 44	3156
80001	Água Rasa	2025	Homens	45 a 49	2969
80001	Água Rasa	2025	Homens	50 a 54	2647
80001	Água Rasa	2025	Homens	55 a 59	2286
80001	Água Rasa	2025	Homens	60 a 64	2408
80001	Água Rasa	2025	Homens	65 a 69	2111
80001	Água Rasa	2025	Homens	70 a 74	1562
80001	Água Rasa	2025	Homens	75 e +	2059
80001	Água Rasa	2025	Mulheres	00 a 04	1875
80001	Água Rasa	2025	Mulheres	05 a 09	2076
80001	Água Rasa	2025	Mulheres	10 a 14	2297
80001	Água Rasa	2025	Mulheres	15 a 19	1856
80001	Água Rasa	2025	Mulheres	20 a 24	2107
80001	Água Rasa	2025	Mulheres	25 a 29	2369
80001	Água Rasa	2025	Mulheres	30 a 34	2615
80001	Água Rasa	2025	Mulheres	35 a 39	3025
80001	Água Rasa	2025	Mulheres	40 a 44	3246
80001	Água Rasa	2025	Mulheres	45 a 49	3482
80001	Água Rasa	2025	Mulheres	50 a 54	2953
80001	Água Rasa	2025	Mulheres	55 a 59	2939
80001	Água Rasa	2025	Mulheres	60 a 64	3072
80001	Água Rasa	2025	Mulheres	65 a 69	2850
80001	Água Rasa	2025	Mulheres	70 a 74	2374
80001	Água Rasa	2025	Mulheres	75 e +	4213
